Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Admin_Unit_Name,Month,Month_Name,Season,Observation_Time_Bin,Distance_Approx_m,Watchlist_Flag
PRWI,PRWI-1,PRWI Site 1,PRWI-P06,Grassland,2022,2022-07-01,05:15:00,05:24:00,J. Chen,1,5-7.5 min,Visualization,<= 50 Meters,False,Male,Yellow Warbler,Setophaga petechia,178911,NPS-YEWA,YEWA,False,False,57.7,68.0,Light Rain,Light breeze (4-7 mph),No effect on count,3,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P02,Grassland,2024,2024-04-14,08:10:00,08:20:00,J. Chen,1,0-2.5 min,Non-vocal,> 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,85.5,52.0,Clear,Light air (1-3 mph),Moderate effect on count,3,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 2,PRWI-P03,Grassland,2022,2022-04-09,05:10:00,05:19:00,K. Osei,2,5-7.5 min,Non-vocal,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,72.9,78.0,Light Rain,Calm (< 1 mph) smoke rises vertically,No effect on count,3,Prince William Forest Park,4,Apr,Spring,Early Morning (<7am),25.0,At-Risk (Watchlist)
PRWI,PRWI-2,PRWI Site 2,PRWI-P02,Grassland,2022,2022-04-18,06:00:00,06:08:00,T. Nguyen,3,5-7.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,61.9,33.0,Light Rain,Gentle breeze (8-12 mph),Moderate effect on count,5,Prince William Forest Park,4,Apr,Spring,Early Morning (<7am),75.0,At-Risk (Watchlist)
PRWI,PRWI-2,PRWI Site 1,PRWI-P02,Grassland,2024,2024-05-20,05:50:00,05:58:00,M. Okafor,3,5-7.5 min,Visualization,<= 50 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,75.3,69.0,Cloudy/Overcast,Light breeze (4-7 mph),No effect on count,1,Prince William Forest Park,5,May,Spring,Early Morning (<7am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 3,PRWI-P04,Grassland,2023,2023-07-13,05:10:00,05:18:00,L. Martin,2,5-7.5 min,Visualization,<= 50 Meters,False,Undetermined,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,76.3,63.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,4,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),25.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 2,PRWI-P07,Grassland,2022,2022-05-12,09:15:00,09:24:00,A. Rivera,1,7.5-10 min,Calling,50 - 100 Meters,True,Female,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,70.0,76.0,Cloudy/Overcast,Light air (1-3 mph),No effect on count,2,Prince William Forest Park,5,May,Spring,Late Morning (9-11am),75.0,Not Listed
PRWI,PRWI-2,PRWI Site 2,PRWI-P03,Grassland,2023,2023-04-10,07:10:00,07:18:00,S. Patel,2,0-2.5 min,Singing,50 - 100 Meters,False,Female,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,71.9,65.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,Slight effect on count,5,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),75.0,Not Listed
PRWI,PRWI-2,PRWI Site 2,PRWI-P07,Grassland,2022,2022-07-17,09:10:00,09:21:00,R. Fischer,1,5-7.5 min,Non-vocal,> 100 Meters,False,Female,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,74.8,47.0,Light Rain,Light breeze (4-7 mph),Slight effect on count,2,Prince William Forest Park,7,Jul,Summer,Late Morning (9-11am),125.0,Not Listed
PRWI,PRWI-1,PRWI Site 3,PRWI-P06,Grassland,2022,2022-07-09,09:50:00,10:00:00,R. Fischer,2,0-2.5 min,Singing,> 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,60.6,54.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,3,Prince William Forest Park,7,Jul,Summer,Late Morning (9-11am),125.0,Not Listed
PRWI,PRWI-2,PRWI Site 2,PRWI-P01,Grassland,2022,2022-06-27,09:50:00,09:58:00,L. Martin,2,5-7.5 min,Singing,<= 50 Meters,False,Female,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,69.6,56.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,2,Prince William Forest Park,6,Jun,Summer,Late Morning (9-11am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P05,Grassland,2024,2024-04-06,08:20:00,08:28:00,L. Martin,2,5-7.5 min,Singing,> 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,70.7,58.0,Light Rain,Light air (1-3 mph),Moderate effect on count,4,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),125.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P06,Grassland,2022,2022-04-01,07:40:00,07:50:00,J. Chen,3,7.5-10 min,Singing,> 100 Meters,True,Female,American Goldfinch,Spinus tristis,179243,NPS-AMGO,AMGO,False,False,73.7,68.0,Fog/Mist,Light breeze (4-7 mph),No effect on count,2,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),125.0,Not Listed
PRWI,PRWI-2,PRWI Site 1,PRWI-P03,Grassland,2024,2024-06-02,06:40:00,06:49:00,R. Fischer,1,5-7.5 min,Calling,<= 50 Meters,True,Undetermined,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,75.4,94.0,Light Rain,Light breeze (4-7 mph),Slight effect on count,2,Prince William Forest Park,6,Jun,Summer,Early Morning (<7am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 3,PRWI-P05,Grassland,2023,2023-04-16,09:20:00,09:30:00,J. Chen,2,2.5-5 min,Calling,50 - 100 Meters,False,Female,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,92.4,48.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,4,Prince William Forest Park,4,Apr,Spring,Late Morning (9-11am),75.0,Not Listed
PRWI,PRWI-3,PRWI Site 3,PRWI-P02,Grassland,2024,2024-07-10,05:30:00,05:41:00,R. Fischer,1,7.5-10 min,Non-vocal,> 100 Meters,True,Undetermined,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,67.0,77.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,3,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),125.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P05,Grassland,2024,2024-07-11,05:00:00,05:11:00,A. Rivera,1,2.5-5 min,Singing,> 100 Meters,False,Male,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,67.8,84.0,Light Rain,Calm (< 1 mph) smoke rises vertically,No effect on count,2,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 3,PRWI-P07,Grassland,2024,2024-05-16,08:00:00,08:08:00,S. Patel,3,2.5-5 min,Calling,> 100 Meters,False,Male,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,70.6,66.0,Fog/Mist,Light air (1-3 mph),Slight effect on count,5,Prince William Forest Park,5,May,Spring,Morning (7-9am),125.0,At-Risk (Watchlist)
PRWI,PRWI-2,PRWI Site 2,PRWI-P04,Grassland,2023,2023-07-02,05:30:00,05:41:00,M. Okafor,2,7.5-10 min,Singing,> 100 Meters,False,Female,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,83.3,34.0,Partly Cloudy,Light breeze (4-7 mph),Moderate effect on count,4,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),125.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P02,Grassland,2023,2023-07-02,06:10:00,06:21:00,J. Chen,1,0-2.5 min,Non-vocal,> 100 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,67.2,67.0,Cloudy/Overcast,Gentle breeze (8-12 mph),No effect on count,4,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),125.0,Not Listed
PRWI,PRWI-1,PRWI Site 2,PRWI-P05,Grassland,2024,2024-07-13,06:20:00,06:30:00,S. Patel,2,5-7.5 min,Non-vocal,> 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,77.1,33.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,Slight effect on count,5,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),125.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 3,PRWI-P06,Grassland,2024,2024-04-16,08:15:00,08:26:00,T. Nguyen,3,5-7.5 min,Visualization,<= 50 Meters,False,Female,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,70.2,43.0,Partly Cloudy,Light air (1-3 mph),Slight effect on count,5,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 1,PRWI-P07,Grassland,2021,2021-04-11,06:40:00,06:50:00,K. Osei,1,0-2.5 min,Visualization,> 100 Meters,False,Undetermined,Downy Woodpecker,Dryobates pubescens,178196,NPS-DOWO,DOWO,False,False,69.2,65.0,Cloudy/Overcast,Light breeze (4-7 mph),Slight effect on count,5,Prince William Forest Park,4,Apr,Spring,Early Morning (<7am),125.0,Not Listed
PRWI,PRWI-3,PRWI Site 3,PRWI-P07,Grassland,2022,2022-04-23,07:30:00,07:40:00,J. Chen,1,0-2.5 min,Non-vocal,> 100 Meters,False,Undetermined,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,81.9,53.0,Partly Cloudy,Light breeze (4-7 mph),Slight effect on count,2,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),125.0,Not Listed
PRWI,PRWI-3,PRWI Site 1,PRWI-P02,Grassland,2022,2022-07-09,07:00:00,07:08:00,R. Fischer,2,2.5-5 min,Singing,> 100 Meters,False,Undetermined,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,62.3,66.0,Light Rain,Light air (1-3 mph),Slight effect on count,4,Prince William Forest Park,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
PRWI,PRWI-2,PRWI Site 1,PRWI-P03,Grassland,2022,2022-04-18,07:20:00,07:29:00,R. Fischer,2,7.5-10 min,Calling,<= 50 Meters,False,Male,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,69.2,67.0,Clear,Light air (1-3 mph),Slight effect on count,4,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),25.0,Not Listed
PRWI,PRWI-2,PRWI Site 1,PRWI-P07,Grassland,2022,2022-06-11,09:30:00,09:40:00,L. Martin,1,7.5-10 min,Singing,> 100 Meters,True,Female,Scarlet Tanager,Piranga olivacea,179317,NPS-SCTA,SCTA,True,False,76.7,50.0,Fog/Mist,Light breeze (4-7 mph),Moderate effect on count,4,Prince William Forest Park,6,Jun,Summer,Late Morning (9-11am),125.0,At-Risk (Watchlist)
PRWI,PRWI-2,PRWI Site 1,PRWI-P03,Grassland,2024,2024-05-26,08:00:00,08:10:00,S. Patel,3,2.5-5 min,Visualization,<= 50 Meters,False,Female,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,69.7,39.0,Fog/Mist,Light air (1-3 mph),Slight effect on count,6,Prince William Forest Park,5,May,Spring,Morning (7-9am),25.0,Not Listed
PRWI,PRWI-2,PRWI Site 3,PRWI-P01,Grassland,2021,2021-06-01,07:45:00,07:55:00,J. Chen,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,70.4,59.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,5,Prince William Forest Park,6,Jun,Summer,Morning (7-9am),75.0,Not Listed
PRWI,PRWI-2,PRWI Site 3,PRWI-P01,Grassland,2023,2023-04-27,05:10:00,05:18:00,K. Osei,1,5-7.5 min,Visualization,> 100 Meters,True,Female,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,65.5,75.0,Light Rain,Gentle breeze (8-12 mph),Slight effect on count,4,Prince William Forest Park,4,Apr,Spring,Early Morning (<7am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 2,PRWI-P04,Grassland,2021,2021-07-16,08:20:00,08:29:00,M. Okafor,2,0-2.5 min,Calling,> 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,73.3,82.0,Light Rain,Calm (< 1 mph) smoke rises vertically,No effect on count,2,Prince William Forest Park,7,Jul,Summer,Morning (7-9am),125.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 3,PRWI-P05,Grassland,2022,2022-04-19,07:20:00,07:30:00,K. Osei,3,7.5-10 min,Non-vocal,<= 50 Meters,False,Female,Grasshopper Sparrow,Ammodramus savannarum,179226,NPS-GRSP,GRSP,True,True,71.3,27.0,Cloudy/Overcast,Light air (1-3 mph),No effect on count,3,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 2,PRWI-P05,Grassland,2023,2023-05-19,08:50:00,09:01:00,R. Fischer,1,2.5-5 min,Singing,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,70.25,63.0,Light Rain,Light air (1-3 mph),No effect on count,1,Prince William Forest Park,5,May,Spring,Morning (7-9am),75.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 1,PRWI-P01,Grassland,2024,2024-04-19,09:00:00,09:11:00,L. Martin,1,2.5-5 min,Calling,50 - 100 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,78.0,51.0,Clear,Light air (1-3 mph),Slight effect on count,5,Prince William Forest Park,4,Apr,Spring,Late Morning (9-11am),75.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 2,PRWI-P06,Grassland,2021,2021-06-13,08:50:00,08:59:00,S. Patel,1,7.5-10 min,Visualization,50 - 100 Meters,False,Male,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,57.6,55.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,2,Prince William Forest Park,6,Jun,Summer,Morning (7-9am),75.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P03,Grassland,2023,2023-05-11,08:10:00,08:19:00,M. Okafor,2,5-7.5 min,Singing,50 - 100 Meters,False,Female,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,72.1,38.0,Light Rain,Calm (< 1 mph) smoke rises vertically,Slight effect on count,2,Prince William Forest Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
PRWI,PRWI-1,PRWI Site 1,PRWI-P03,Grassland,2023,2023-07-24,05:40:00,05:48:00,R. Fischer,3,2.5-5 min,Singing,<= 50 Meters,False,Male,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,74.4,47.0,Light Rain,Calm (< 1 mph) smoke rises vertically,Slight effect on count,4,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),25.0,Not Listed
PRWI,PRWI-2,PRWI Site 2,PRWI-P05,Grassland,2023,2023-05-10,05:45:00,05:54:00,A. Rivera,3,7.5-10 min,Singing,<= 50 Meters,False,Female,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,62.1,59.0,Light Rain,Calm (< 1 mph) smoke rises vertically,No effect on count,3,Prince William Forest Park,5,May,Spring,Early Morning (<7am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 2,PRWI-P07,Grassland,2022,2022-06-19,05:00:00,05:11:00,K. Osei,2,2.5-5 min,Singing,> 100 Meters,False,Undetermined,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,68.2,49.0,Light Rain,Gentle breeze (8-12 mph),Moderate effect on count,4,Prince William Forest Park,6,Jun,Summer,Early Morning (<7am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 1,PRWI-P06,Grassland,2021,2021-05-01,08:10:00,08:20:00,K. Osei,2,0-2.5 min,Visualization,<= 50 Meters,True,Undetermined,Barn Swallow,Hirundo rustica,178576,NPS-BARS,BARS,False,False,76.9,86.0,Partly Cloudy,Light breeze (4-7 mph),Slight effect on count,4,Prince William Forest Park,5,May,Spring,Morning (7-9am),25.0,Not Listed
PRWI,PRWI-2,PRWI Site 1,PRWI-P02,Grassland,2022,2022-07-19,08:00:00,08:09:00,A. Rivera,3,2.5-5 min,Visualization,<= 50 Meters,True,Undetermined,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,79.6,59.0,Light Rain,Gentle breeze (8-12 mph),Moderate effect on count,5,Prince William Forest Park,7,Jul,Summer,Morning (7-9am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 3,PRWI-P03,Grassland,2022,2022-06-01,05:40:00,05:49:00,A. Rivera,1,2.5-5 min,Singing,50 - 100 Meters,True,Female,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,78.6,78.0,Clear,Gentle breeze (8-12 mph),No effect on count,3,Prince William Forest Park,6,Jun,Summer,Early Morning (<7am),75.0,Not Listed
PRWI,PRWI-3,PRWI Site 1,PRWI-P02,Grassland,2022,2022-04-20,08:00:00,08:08:00,A. Rivera,1,0-2.5 min,Visualization,50 - 100 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179263,NPS-NOCA,NOCA,False,False,69.0,65.0,Fog/Mist,Light breeze (4-7 mph),Moderate effect on count,3,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),75.0,Not Listed
PRWI,PRWI-2,PRWI Site 1,PRWI-P04,Grassland,2023,2023-06-23,05:00:00,05:08:00,A. Rivera,3,7.5-10 min,Visualization,<= 50 Meters,True,Female,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,93.2,73.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Slight effect on count,3,Prince William Forest Park,6,Jun,Summer,Early Morning (<7am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 3,PRWI-P04,Grassland,2024,2024-04-17,08:10:00,08:20:00,M. Okafor,3,0-2.5 min,Singing,> 100 Meters,True,Male,Carolina Wren,Thryothorus ludovicianus,178447,NPS-CARW,CARW,False,True,63.8,85.0,Cloudy/Overcast,Light breeze (4-7 mph),Slight effect on count,2,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),125.0,Not Listed
PRWI,PRWI-1,PRWI Site 3,PRWI-P04,Grassland,2023,2023-05-22,06:15:00,06:24:00,J. Chen,2,7.5-10 min,Visualization,> 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179269,NPS-EATO,EATO,True,True,72.6,68.0,Fog/Mist,Light air (1-3 mph),No effect on count,2,Prince William Forest Park,5,May,Spring,Early Morning (<7am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 1,PRWI-P04,Grassland,2023,2023-06-22,05:50:00,06:00:00,T. Nguyen,2,2.5-5 min,Non-vocal,50 - 100 Meters,True,Male,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,76.2,73.0,Fog/Mist,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,2,Prince William Forest Park,6,Jun,Summer,Early Morning (<7am),75.0,Not Listed
PRWI,PRWI-1,PRWI Site 2,PRWI-P06,Grassland,2023,2023-05-13,05:15:00,05:23:00,T. Nguyen,2,0-2.5 min,Non-vocal,<= 50 Meters,True,Male,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,71.8,52.0,Clear,Light air (1-3 mph),Moderate effect on count,3,Prince William Forest Park,5,May,Spring,Early Morning (<7am),25.0,Not Listed
PRWI,PRWI-1,PRWI Site 2,PRWI-P06,Grassland,2024,2024-04-16,08:30:00,08:39:00,M. Okafor,1,7.5-10 min,Singing,50 - 100 Meters,False,Female,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,81.1,43.0,Clear,Light breeze (4-7 mph),Moderate effect on count,4,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),75.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 1,PRWI-P06,Grassland,2023,2023-07-05,07:50:00,08:00:00,T. Nguyen,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350,NPS-RTHA,RTHA,False,False,71.3,58.0,Light Rain,Light air (1-3 mph),Moderate effect on count,4,Prince William Forest Park,7,Jul,Summer,Morning (7-9am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 1,PRWI-P07,Grassland,2022,2022-05-19,07:15:00,07:23:00,R. Fischer,1,5-7.5 min,Non-vocal,> 100 Meters,False,Female,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,77.0,65.0,Light Rain,Light air (1-3 mph),Slight effect on count,4,Prince William Forest Park,5,May,Spring,Morning (7-9am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 3,PRWI-P06,Grassland,2023,2023-05-09,07:00:00,07:08:00,J. Chen,1,2.5-5 min,Calling,50 - 100 Meters,False,Male,Blue Jay,Cyanocitta cristata,179738,NPS-BLJA,BLJA,False,False,69.0,55.0,Clear,Light air (1-3 mph),Moderate effect on count,3,Prince William Forest Park,5,May,Spring,Morning (7-9am),75.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P06,Grassland,2022,2022-06-11,08:15:00,08:24:00,S. Patel,1,5-7.5 min,Calling,<= 50 Meters,False,Female,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,68.6,49.0,Clear,Calm (< 1 mph) smoke rises vertically,No effect on count,3,Prince William Forest Park,6,Jun,Summer,Morning (7-9am),25.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 1,PRWI-P03,Grassland,2022,2022-07-13,09:45:00,09:56:00,L. Martin,3,0-2.5 min,Singing,<= 50 Meters,True,Undetermined,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,78.6,63.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,5,Prince William Forest Park,7,Jul,Summer,Late Morning (9-11am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 1,PRWI-P04,Grassland,2022,2022-07-20,05:00:00,05:08:00,J. Chen,2,5-7.5 min,Singing,50 - 100 Meters,False,Male,Wood Thrush,Hylocichla mustelina,178353,NPS-WOTH,WOTH,True,True,66.7,66.0,Light Rain,Gentle breeze (8-12 mph),No effect on count,4,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),75.0,At-Risk (Watchlist)
PRWI,PRWI-3,PRWI Site 3,PRWI-P03,Grassland,2023,2023-06-12,06:15:00,06:24:00,T. Nguyen,3,5-7.5 min,Visualization,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,178396,NPS-AMRO,AMRO,False,False,76.9,83.0,Light Rain,Gentle breeze (8-12 mph),No effect on count,1,Prince William Forest Park,6,Jun,Summer,Early Morning (<7am),75.0,Not Listed
PRWI,PRWI-2,PRWI Site 3,PRWI-P04,Grassland,2022,2022-07-21,05:20:00,05:28:00,T. Nguyen,1,7.5-10 min,Visualization,<= 50 Meters,False,Female,Red-winged Blackbird,Agelaius phoeniceus,179466,NPS-RWBL,RWBL,False,False,79.4,57.0,Cloudy/Overcast,Light air (1-3 mph),Slight effect on count,6,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 3,PRWI-P06,Grassland,2023,2023-07-22,06:40:00,06:48:00,A. Rivera,3,7.5-10 min,Calling,50 - 100 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,74.4,74.0,Fog/Mist,Light air (1-3 mph),No effect on count,2,Prince William Forest Park,7,Jul,Summer,Early Morning (<7am),75.0,Not Listed
PRWI,PRWI-3,PRWI Site 3,PRWI-P06,Grassland,2022,2022-04-16,08:15:00,08:25:00,K. Osei,2,0-2.5 min,Non-vocal,<= 50 Meters,True,Male,Song Sparrow,Melospiza melodia,179231,NPS-SOSP,SOSP,False,False,86.2,72.0,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,1,Prince William Forest Park,4,Apr,Spring,Morning (7-9am),25.0,Not Listed
PRWI,PRWI-3,PRWI Site 2,PRWI-P03,Grassland,2021,2021-06-26,09:45:00,09:54:00,M. Okafor,1,2.5-5 min,Non-vocal,> 100 Meters,False,Undetermined,Bobolink,Dolichonyx oryzivorus,179462,NPS-BOBO,BOBO,True,True,67.3,42.0,Partly Cloudy,Light breeze (4-7 mph),Slight effect on count,3,Prince William Forest Park,6,Jun,Summer,Late Morning (9-11am),125.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 1,PRWI-P04,Grassland,2023,2023-07-02,09:00:00,09:08:00,A. Rivera,1,5-7.5 min,Calling,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179545,NPS-EAME,EAME,True,True,74.7,47.0,Cloudy/Overcast,Light air (1-3 mph),No effect on count,2,Prince William Forest Park,7,Jul,Summer,Late Morning (9-11am),75.0,At-Risk (Watchlist)
PRWI,PRWI-1,PRWI Site 3,PRWI-P03,Grassland,2023,2023-05-11,07:00:00,07:11:00,L. Martin,2,7.5-10 min,Non-vocal,> 100 Meters,False,Female,Field Sparrow,Spizella pusilla,179218,NPS-FISP,FISP,True,True,76.7,63.0,Light Rain,Calm (< 1 mph) smoke rises vertically,Slight effect on count,4,Prince William Forest Park,5,May,Spring,Morning (7-9am),125.0,At-Risk (Watchlist)
PRWI,PRWI-2,PRWI Site 3,PRWI-P06,Grassland,2024,2024-06-24,07:50:00,08:00:00,L. Martin,2,2.5-5 min,Visualization,<= 50 Meters,False,Undetermined,Tufted Titmouse,Baeolophus bicolor,178420,NPS-TUTI,TUTI,False,False,86.5,49.0,Clear,Light air (1-3 mph),No effect on count,4,Prince William Forest Park,6,Jun,Summer,Morning (7-9am),25.0,Not Listed
